DD  MM YY HH MM SS NS Lat     EW       Lon  K1     K2     K3     K4     K5     K6     K7     K8     K9    K10    K11    K12    K13    K14    K15    K16    K17   Pres    Tpr    Hum    Thm   Tbrd  Ubat
29 12 10   4 28 10 N  4310000 E 13120000   2548    424    569    288   5859   1972   8054   1132    363   1707   1202   1600    961   1188   2417   5266   3230      6      5      4      3      2  2.9
29 12 10   4 29 11 N  4310000 E 13120000   2532    421    561    288   5894   1989   7972   1116    364   1705   1197   1603    956   1182   2370   5249   3190      6      5      4      3      2  2.9
29 12 10   4 30 12 N  4310000 E 13120000   2568    422    581    289   6113   2047   8055   1125    367   1704   1207   1640    963   1194   2418   5342   3225      6      5      4      3      2  2.9
29 12 10   4 31 13 N  4310000 E 13120000   2582    420    551    292   6026   2041   8134   1145    366   1730   1223   1631    974   1213   2434   5449   3255      6      5      4      3      2  2.9
29 12 10   4 32 14 N  4310000 E 13120000   2566    414    548    289   6107   2072   8128   1128    360   1720   1222   1645    971   1210   2378   5429   3233      6      5      4      3      2  2.9
29 12 10   4 33 15 N  4310000 E 13120000   2507    394    507    278   5920   1998   8079   1112    353   1658   1207   1584    958   1193   2373   5392   3194      6      5      4      3      2  2.9
29 12 10   4 34 16 N  4310000 E 13120000   2465    384    494    273   6429   1990   7979   1092    344   1625   1187   1563    940   1174   2313   5306   3138      6      5      4      3      2  2.9
29 12 10   4 35 17 N  4310000 E 13120000   2483    387    496    277   6756   2016   8015   1105    346   1642   1198   1582    947   1183   2328   5365   3161      6      5      4      3      2  2.9
29 12 10   4 36 18 N  4310000 E 13120000   2537    395    514    281   6973   2052   8125   1139    356   1666   1213   1609    956   1195   2355   5451   3227      6      5      4      3      2  2.9
29 12 10   4 37 19 N  4310000 E 13120000   2526    397    498    283   6922   2055   8093   1139    350   1673   1219   1604    955   1200   2368   5492   3216      6      5      4      3      2  2.9
29 12 10   4 38 20 N  4310000 E 13120000   2498    385    489    276   7135   2046   8092   1119    343   1624   1202   1582    943   1183   2312   5394   3187      6      5      4      3      2  2.9
29 12 10   4 39 21 N  4310000 E 13120000   2452    376    468    272   7080   2038   8008   1102    333   1608   1197   1564    935   1172   2287   5358   3136      6      5      4      3      2  2.9
29 12 10   4 40 22 N  4310000 E 13120000   2459    373    468    271   7187   2069   8074   1102    331   1602   1199   1576    940   1176   2273   5372   3154      6      5      4      3      2  2.9
29 12 10   4 41 23 N  4310000 E 13120000   2466    375    466    273   7195   2050   8028   1114    331   1602   1199   1570    938   1177   2281   5377   3159      6      5      4      3      2  2.9
29 12 10   4 42 24 N  4310000 E 13120000   2453    372    463    274   7223   2052   8013   1121    330   1598   1198   1564    936   1172   2268   5347   3144      6      5      4      3      2  2.9
29 12 10   4 43 25 N  4310000 E 13120000   2507    377    469    280   7420   2102   8191   1151    335   1628   1223   1599    953   1193   2306   5453   3216      6      5      4      3      2  2.9
29 12 10   4 44 26 N  4310000 E 13120000   2450    369    446    276   7295   2069   8041   1130    323   1603   1208   1564    938   1175   2271   5370   3140      6      5      4      3      2  2.9
29 12 10   4 45 27 N  4310000 E 13120000   2454    369    447    277   7347   2080   8078   1143    324   1600   1209   1570    941   1178   2267   5359   3151      6      5      4      3      2  2.9
29 12 10   4 46 28 N  4310000 E 13120000   2489    369    441    280   7413   2092   8192   1174    327   1615   1231   1576    953   1192   2313   5419   3192      6      5      4      3      2  2.9
29 12 10   4 47 29 N  4310000 E 13120000   2465    364    429    280   7366   2079   8147   1172    321   1605   1226   1562    947   1183   2297   5378   3163      6      5      4      3      2  2.9
29 12 10   4 48 30 N  4310000 E 13120000   2467    367    443    283   7540   2137   8139   1185    322   1611   1229   1587    947   1183   2308   5375   3168      6      5      4      3      2  2.9
29 12 10   4 49 31 N  4310000 E 13120000   2473    364    437    284   7424   2114   8119   1196    324   1608   1226   1574    949   1184   2277   5347   3182      6      5      4      3      2  2.9
29 12 10   4 50 32 N  4310000 E 13120000   2501    364    430    290   7416   2099   8183   1222    326   1621   1244   1574    956   1193   2325   5404   3205      6      5      4      3      2  2.9
29 12 10   4 51 33 N  4310000 E 13120000   2516    366    443    295   7643   2183   8201   1240    325   1640   1251   1609    959   1200   2340   5449   3216      6      5      4      3      2  2.9
29 12 10   4 52 34 N  4310000 E 13120000   2502    362    438    293   7533   2140   8162   1241    324   1623   1241   1583    949   1188   2299   5403   3213      6      5      4      3      2  2.9
29 12 10   4 53 35 N  4310000 E 13120000   2471    354    423    290   7386   2096   8118   1247    320   1602   1238   1552    944   1179   2308   5359   3197      6      5      4      3      2  2.9
29 12 10   4 54 36 N  4310000 E 13120000   2482    352    421    288   7350   2072   8120   1266    321   1585   1238   1537    941   1173   2316   5331   3211      6      5      4      3      2  2.9
29 12 10   4 55 37 N  4310000 E 13120000   2487    350    425    293   7347   2155   8193   1259    318   1610   1254   1565    948   1185   2304   5379   3217      6      5      4      3      2  2.9
29 12 10   4 56 38 N  4310000 E 13120000   2493    350    435    295   7416   2177   8154   1265    317   1609   1247   1575    946   1184   2275   5361   3222      6      5      4      3      2  2.9
29 12 10   4 57 39 N  4310000 E 13120000   2483    346    424    296   7342   2161   8174   1279    316   1609   1257   1563    949   1186   2308   5386   3221      6      5      4      3      2  2.9
29 12 10   4 58 40 N  4310000 E 13120000   2472    346    427    299   7416   2200   8182   1276    312   1614   1261   1574    951   1189   2285   5373   3211      6      5      4      3      2  2.9
29 12 10   4 59 41 N  4310000 E 13120000   2513    351    428    305   7340   2161   8229   1337    320   1627   1272   1564    963   1200   2346   5411   3264      6      5      4      3      2  2.9
29 12 10   5  0 42 N  4310000 E 13120000   2487    346    432    306   7385   2195   8149   1327    315   1617   1262   1571    958   1194   2302   5360   3241      6      5      4      3      2  2.9
29 12 10   5  1 43 N  4310000 E 13120000   2521    349    439    312   7524   2253   8241   1360    319   1640   1281   1596    970   1206   2312   5408   3281      6      5      4      3      2  2.9
29 12 10   5  2 44 N  4310000 E 13120000   2552    351    429    320   7466   2296   8368   1411    322   1662   1308   1590    986   1226   2401   5491   3329      6      5      4      3      2  2.9
29 12 10   5  3 45 N  4310000 E 13120000   2523    345    433    319   7502   2346   8238   1382    315   1655   1300   1595    974   1213   2344   5438   3281      6      5      4      3      2  2.9
29 12 10   5  4 46 N  4310000 E 13120000   2551    349    444    325   7633   2406   8338   1429    321   1679   1317   1617    985   1228   2367   5497   3354      6      5      4      3      2  2.9
29 12 10   5  5 47 N  4310000 E 13120000   2531    344    429    326   7374   2303   8247   1457    320   1652   1303   1570    973   1212   2403   5458   3318      6      5      4      3      2  2.9
29 12 10   5  6 48 N  4310000 E 13120000   2540    342    435    327   7517   2350   8290   1448    317   1656   1313   1590    979   1218   2391   5481   3332      6      5      4      3      2  2.9
29 12 10   5  7 49 N  4310000 E 13120000   2537    338    436    328   7629   2416   8299   1430    312   1658   1323   1599    981   1222   2375   5493   3322      6      5      4      3      2  2.9
29 12 10   5  8 50 N  4310000 E 13120000   2531    333    440    323   7629   2400   8284   1451    312   1617   1297   1591    977   1215   2327   5424   3339      6      5      4      3      2  2.9
29 12 10   5  9 51 N  4310000 E 13120000   2495    325    418    320   7393   2323   8257   1454    307   1601   1302   1547    975   1207   2362   5382   3294      6      5      4      3      2  2.9
29 12 10   5 10 52 N  4310000 E 13120000   2454    315    410    311   7351   2320   8174   1428    299   1566   1288   1528    962   1189   2319   5305   3245      6      5      4      3      2  2.9
29 12 10   5 11 53 N  4310000 E 13120000   2441    310    408    308   7368   2346   8165   1423    297   1553   1285   1527    958   1186   2309   5303   3241      6      5      4      3      2  2.9
29 12 10   5 12 54 N  4310000 E 13120000   2428    305    409    302   7409   2348   8136   1406    294   1530   1274   1527    952   1181   2277   5279   3235      6      5      4      3      2  2.9
29 12 10   5 13 55 N  4310000 E 13120000   2417    309    409    299   7350   2342   8058   1422    293   1516   1266   1517    941   1168   2265   5247   3232      6      5      4      3      2  2.9
29 12 10   5 14 56 N  4310000 E 13120000   2437    316    411    300   7363   2313   8051   1437    293   1514   1262   1514    939   1168   2275   5256   3236      6      5      4      3      2  2.9
29 12 10   5 15 57 N  4310000 E 13120000   2438    315    406    291   7387   2339   8120   1441    294   1528   1283   1516    946   1176   2311   5317   3245      6      5      4      3      2  2.9
29 12 10   5 16 58 N  4310000 E 13120000   2449    312    402    287   7310   2309   8138   1481    297   1513   1280   1500    942   1172   2331   5311   3281      6      5      4      3      2  2.9
29 12 10   5 17 59 N  4310000 E 13120000   2470    313    421    290   7615   2419   8187   1446    293   1533   1288   1547    952   1186   2287   5353   3293      6      5      4      3      2  2.9
29 12 10   5 19  0 N  4310000 E 13120000   2490    313    420    293   7682   2451   8297   1464    294   1548   1307   1563    965   1200   2314   5404   3320      6      5      4      3      2  2.9
29 12 10   5 20  1 N  4310000 E 13120000   2472    305    411    289   7622   2438   8280   1465    293   1534   1304   1550    962   1195   2303   5376   3303      6      5      4      3      2  2.9
29 12 10   5 21  2 N  4310000 E 13120000   2414    295    399    282   7511   2424   8182   1431    284   1496   1287   1525    951   1179   2255   5283   3244      6      5      4      3      2  2.9
29 12 10   5 22  3 N  4310000 E 13120000   2422    292    395    281   7478   2412   8192   1451    285   1490   1287   1512    951   1177   2269   5272   3255      6      5      4      3      2  2.9
